Merchant ID,Merchant Name,Merchant Type,Pickup Hub(s),Total Slabs,Flagged Count,Flagged Details (JSON)
17,N/A,Regular,N/A,12,12,"[{""zone"": ""ISD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""ISD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""ISD-RSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 130.0, ""discount"": 10, ""final_rate"": 120.0, ""threshold"": 65}, {""zone"": ""RSD-ISD"", ""weight_g"": ""1000-1500"", ""base_cost"": 130.0, ""discount"": 10, ""final_rate"": 120.0, ""threshold"": 65}, {""zone"": ""RSD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""RSD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-ISD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-ISD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-RSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-RSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 120.0, ""discount"": 20, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 180.0, ""discount"": 30, ""final_rate"": 150.0, ""threshold"": 85}]"
18,N/A,Regular,N/A,12,12,"[{""zone"": ""ISD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""ISD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""ISD-RSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 130.0, ""discount"": 10, ""final_rate"": 120.0, ""threshold"": 65}, {""zone"": ""RSD-ISD"", ""weight_g"": ""1000-1500"", ""base_cost"": 130.0, ""discount"": 10, ""final_rate"": 120.0, ""threshold"": 65}, {""zone"": ""RSD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""RSD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-ISD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-ISD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-RSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-RSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 120.0, ""discount"": 20, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 180.0, ""discount"": 30, ""final_rate"": 150.0, ""threshold"": 85}]"
19,Shopnobari.com,Regular,N/A,12,12,"[{""zone"": ""ISD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""ISD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""ISD-RSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 130.0, ""discount"": 10, ""final_rate"": 120.0, ""threshold"": 65}, {""zone"": ""RSD-ISD"", ""weight_g"": ""1000-1500"", ""base_cost"": 130.0, ""discount"": 10, ""final_rate"": 120.0, ""threshold"": 65}, {""zone"": ""RSD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""RSD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-ISD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-ISD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-RSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-RSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 120.0, ""discount"": 20, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 180.0, ""discount"": 30, ""final_rate"": 150.0, ""threshold"": 85}]"
20,Nayeem's Vebture,Regular,Mirpur-1(ISD),12,12,"[{""zone"": ""ISD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""ISD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""ISD-RSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 130.0, ""discount"": 10, ""final_rate"": 120.0, ""threshold"": 65}, {""zone"": ""RSD-ISD"", ""weight_g"": ""1000-1500"", ""base_cost"": 130.0, ""discount"": 10, ""final_rate"": 120.0, ""threshold"": 65}, {""zone"": ""RSD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""RSD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-ISD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-ISD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-RSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-RSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 120.0, ""discount"": 20, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 180.0, ""discount"": 30, ""final_rate"": 150.0, ""threshold"": 85}]"
21,SHAMIR CARPETS,Regular,Motijheel(ISD),12,12,"[{""zone"": ""ISD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""ISD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""ISD-RSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 130.0, ""discount"": 10, ""final_rate"": 120.0, ""threshold"": 65}, {""zone"": ""RSD-ISD"", ""weight_g"": ""1000-1500"", ""base_cost"": 130.0, ""discount"": 10, ""final_rate"": 120.0, ""threshold"": 65}, {""zone"": ""RSD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""RSD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-ISD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-ISD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-RSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-RSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 120.0, ""discount"": 20, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 180.0, ""discount"": 30, ""final_rate"": 150.0, ""threshold"": 85}]"
22,N/A,Regular,N/A,12,12,"[{""zone"": ""ISD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""ISD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""ISD-RSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 130.0, ""discount"": 10, ""final_rate"": 120.0, ""threshold"": 65}, {""zone"": ""RSD-ISD"", ""weight_g"": ""1000-1500"", ""base_cost"": 130.0, ""discount"": 10, ""final_rate"": 120.0, ""threshold"": 65}, {""zone"": ""RSD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""RSD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-ISD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-ISD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-RSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-RSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 120.0, ""discount"": 20, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 180.0, ""discount"": 30, ""final_rate"": 150.0, ""threshold"": 85}]"
25,N/A,Regular,N/A,12,12,"[{""zone"": ""ISD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""ISD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""ISD-RSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 130.0, ""discount"": 10, ""final_rate"": 120.0, ""threshold"": 65}, {""zone"": ""RSD-ISD"", ""weight_g"": ""1000-1500"", ""base_cost"": 130.0, ""discount"": 10, ""final_rate"": 120.0, ""threshold"": 65}, {""zone"": ""RSD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""RSD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-ISD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-ISD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-RSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-RSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 120.0, ""discount"": 20, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 180.0, ""discount"": 30, ""final_rate"": 150.0, ""threshold"": 85}]"
26,N/A,Regular,N/A,12,12,"[{""zone"": ""ISD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""ISD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""ISD-RSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 130.0, ""discount"": 10, ""final_rate"": 120.0, ""threshold"": 65}, {""zone"": ""RSD-ISD"", ""weight_g"": ""1000-1500"", ""base_cost"": 130.0, ""discount"": 10, ""final_rate"": 120.0, ""threshold"": 65}, {""zone"": ""RSD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""RSD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-ISD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-ISD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-RSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-RSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 120.0, ""discount"": 20, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 180.0, ""discount"": 30, ""final_rate"": 150.0, ""threshold"": 85}]"
27,N/A,Regular,N/A,12,12,"[{""zone"": ""ISD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""ISD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""ISD-RSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 130.0, ""discount"": 10, ""final_rate"": 120.0, ""threshold"": 65}, {""zone"": ""RSD-ISD"", ""weight_g"": ""1000-1500"", ""base_cost"": 130.0, ""discount"": 10, ""final_rate"": 120.0, ""threshold"": 65}, {""zone"": ""RSD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""RSD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-ISD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-ISD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-RSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-RSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 120.0, ""discount"": 20, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 180.0, ""discount"": 30, ""final_rate"": 150.0, ""threshold"": 85}]"
29,N/A,Regular,N/A,12,12,"[{""zone"": ""ISD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""ISD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""ISD-RSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 130.0, ""discount"": 10, ""final_rate"": 120.0, ""threshold"": 65}, {""zone"": ""RSD-ISD"", ""weight_g"": ""1000-1500"", ""base_cost"": 130.0, ""discount"": 10, ""final_rate"": 120.0, ""threshold"": 65}, {""zone"": ""RSD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""RSD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-ISD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-ISD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-RSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-RSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 120.0, ""discount"": 20, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 180.0, ""discount"": 30, ""final_rate"": 150.0, ""threshold"": 85}]"
44,N/A,Regular,N/A,12,12,"[{""zone"": ""ISD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""ISD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""ISD-RSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 130.0, ""discount"": 10, ""final_rate"": 120.0, ""threshold"": 65}, {""zone"": ""RSD-ISD"", ""weight_g"": ""1000-1500"", ""base_cost"": 130.0, ""discount"": 10, ""final_rate"": 120.0, ""threshold"": 65}, {""zone"": ""RSD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""RSD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-ISD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-ISD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-RSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-RSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 120.0, ""discount"": 20, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 180.0, ""discount"": 30, ""final_rate"": 150.0, ""threshold"": 85}]"
73,N/A,Regular,N/A,12,12,"[{""zone"": ""ISD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""ISD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""ISD-RSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 130.0, ""discount"": 10, ""final_rate"": 120.0, ""threshold"": 65}, {""zone"": ""RSD-ISD"", ""weight_g"": ""1000-1500"", ""base_cost"": 130.0, ""discount"": 10, ""final_rate"": 120.0, ""threshold"": 65}, {""zone"": ""RSD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""RSD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-ISD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-ISD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-RSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-RSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 120.0, ""discount"": 20, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 180.0, ""discount"": 30, ""final_rate"": 150.0, ""threshold"": 85}]"
86,clasic fashion,Regular,Chittagong-Nasirabad(OSD); Farmgate(ISD); Mirpur-1(ISD),12,12,"[{""zone"": ""ISD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""ISD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""ISD-RSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 130.0, ""discount"": 10, ""final_rate"": 120.0, ""threshold"": 65}, {""zone"": ""RSD-ISD"", ""weight_g"": ""1000-1500"", ""base_cost"": 130.0, ""discount"": 10, ""final_rate"": 120.0, ""threshold"": 65}, {""zone"": ""RSD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""RSD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-ISD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-ISD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-RSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-RSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 120.0, ""discount"": 20, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 180.0, ""discount"": 30, ""final_rate"": 150.0, ""threshold"": 85}]"
93,N/A,Regular,N/A,12,12,"[{""zone"": ""ISD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""ISD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""ISD-RSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 130.0, ""discount"": 10, ""final_rate"": 120.0, ""threshold"": 65}, {""zone"": ""RSD-ISD"", ""weight_g"": ""1000-1500"", ""base_cost"": 130.0, ""discount"": 10, ""final_rate"": 120.0, ""threshold"": 65}, {""zone"": ""RSD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""RSD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-ISD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-ISD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-RSD"", ""weight_g"": ""0-200"", ""base_cost"": 110.0, ""discount"": 10, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-RSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 170.0, ""discount"": 20, ""final_rate"": 150.0, ""threshold"": 85}, {""zone"": ""OSD-OSD"", ""weight_g"": ""0-200"", ""base_cost"": 120.0, ""discount"": 20, ""final_rate"": 100.0, ""threshold"": 85}, {""zone"": ""OSD-OSD"", ""weight_g"": ""1000-1500"", ""base_cost"": 180.0, ""discount"": 30, ""final_rate"": 150.0, ""threshold"": 85}]"
